BinarySearch,BubbleSort,Fibonacci,HeapSort,LinearSearch,MergeSort,NQueen24,NQueen27,PrimeNumber,SelectionSort,ShellSort
0.024169105,7.33237846,6.096046528,0.022217607,4.882848929,0.010434407,0.22754187,0.261880388,0.312872421,3.624792731,0.012230941
0.032136363,8.831246958,6.495604445,0.018852237,5.914289661,0.012980308,0.323588385,0.379527247,0.495950825,3.706537102,0.01007314
0.035062501,8.317894254,7.213856816,0.015125697,5.839858018,0.013085501,0.317862716,0.411627482,0.508284556,3.6467725,0.004513165
0.02848115,8.282457763,6.78204264,0.025129889,5.806848937,0.009089385,0.329778517,0.407763172,0.512727525,3.65940489,0.008469937
0.028082529,7.629837267,6.381098936,0.025170766,5.77257184,0.021018013,0.316073784,0.448420483,0.505917579,3.748439905,0.00858415
0.024465448,7.62874388,6.289780606,0.013761266,5.552154058,0.016574203,0.33381778,0.435201196,0.51884558,3.68116215,0.00456142
0.044667781,7.76658669,6.398882229,0.017177649,5.190648711,0.01561874,0.330221047,0.429761928,0.550638412,3.700890579,0.012344935
0.032768973,7.742740644,6.330286823,0.014354964,5.009624222,0.011112411,0.315912048,0.420014741,0.527446868,3.7224343,0.004487835
0.032631633,8.002732224,6.335338661,0.016946895,5.028093182,0.010086883,0.326130561,0.422081792,0.522508952,3.681786967,0.00800914
0.026020899,8.66259442,6.40852618,0.017282915,5.032894862,0.006752534,0.33562889,0.422324268,0.524640264,3.688876056,0.009710319
0.029251174,8.910534665,6.400088633,0.018278747,5.049170354,0.009477705,0.310346918,0.42350948,0.533058093,3.700717283,0.00869485
0.042079286,8.75052927,6.410285296,0.02503165,5.086349075,0.010022068,0.376859398,0.424523181,0.532169874,3.729863921,0.006891176
0.028363864,8.893966643,6.727908273,0.019948428,5.192931735,0.014485788,0.318314905,0.430082314,0.527314374,3.801330732,0.009173046
0.023071924,8.769739947,7.230167236,0.017697044,5.469013364,0.009630685,0.330563829,0.47130459,0.513533984,3.872477017,0.004504686
0.025965837,8.151735896,7.337790742,0.013975618,5.832658729,0.010484966,0.459003335,0.508378033,0.520820239,3.92907418,0.009132708
0.040255821,7.598566112,7.278716351,0.015803968,5.82666212,0.014315969,0.426623921,0.500070483,0.546287548,4.137777986,0.006928676
0.030113072,7.672159668,7.259742736,0.015417321,5.913437831,0.016284195,0.327689048,0.506436282,0.470891979,4.247456984,0.008933067
0.026578046,7.637448078,7.348212968,0.025114825,5.825801179,0.011099672,0.323214262,0.505428201,0.511715255,4.257462339,0.008264863
0.025674353,7.651308656,7.180464488,0.021225861,5.818331429,0.013566715,0.334554802,0.515408616,0.503328865,4.254903992,0.008619724
0.035614045,7.776647103,6.904457422,0.020401106,6.169492866,0.010587463,0.318900173,0.499348734,0.528649606,4.258037332,0.010931137
0.026030671,8.030102749,6.452424565,0.016127863,5.88563136,0.008827611,0.337660332,0.529560066,0.535826377,4.234232095,0.016946217
0.025528209,8.697831623,6.285656685,0.0169479,5.81627549,0.010011751,0.326709432,0.496175883,0.49266619,4.294973706,0.01201526
0.024297714,8.754029562,6.367192646,0.01723383,5.761102511,0.00880273,0.329306876,0.510042225,0.474228155,4.231366858,0.011888414
0.034952842,8.859788212,6.346113522,0.017307228,5.535962043,0.010272144,0.325493807,0.500376376,0.477238901,4.224474317,0.00919229
0.026371539,8.789317606,6.419844502,0.019624404,5.433630692,0.014194667,0.308128123,0.509597503,0.47440943,4.219569654,0.008221361
0.026883411,9.557948824,6.435182351,0.020373693,5.249295451,0.013343443,0.330056548,0.508950282,0.461853381,4.234162135,0.008821399
0.037715712,8.563296974,6.736964336,0.013553624,5.108342771,0.011377921,0.357720802,0.503778252,0.46630002,4.210572721,0.007077708
0.036728857,8.032918603,7.367435049,0.017293948,5.055732188,0.011657855,0.328511006,0.507225569,0.468944687,4.057596534,0.008493436
0.032084905,7.601641213,7.283807736,0.016692145,5.04516198,0.011260228,0.328217792,0.504841826,0.470064724,3.932212364,0.008145787
0.025373706,8.018917934,7.378134284,0.012932419,5.119875399,0.010618162,0.330534384,0.500024241,0.452354749,3.9266677,0.008645505
0.04219803,7.78981199,7.337068804,0.019704431,5.231635898,0.011786808,0.320365569,0.503868858,0.458600594,4.368654813,0.00781764
0.031772703,7.910040953,7.392465249,0.018041926,5.268413843,0.013262331,0.32858739,0.502847579,0.452804192,4.130196019,0.00823228
0.02374887,8.451034952,7.420346082,0.017649759,5.631320633,0.013862405,0.355674857,0.502544713,0.456968033,3.839062227,0.008464378
0.025813679,8.982641313,7.137143774,0.01695259,5.899803418,0.010253122,0.397687152,0.500320679,0.461991776,3.924339798,0.008483587
0.039756621,9.076445946,6.582943703,0.018651994,5.829954334,0.006330962,0.381239681,0.517371498,0.456471904,3.855679457,0.012853306
0.026242436,9.127344658,6.628443408,0.015322291,5.820222922,0.017153196,0.398665363,0.492637298,0.454189111,3.876004822,0.012471748
0.023047499,8.985998668,6.423865387,0.016747088,5.817081596,0.01233245,0.395354901,0.515930322,0.453428794,3.915603316,0.013652418
0.021578287,8.738158966,6.584748684,0.013128265,5.894512947,0.011079315,0.375085378,0.503983911,0.472626331,4.026864958,0.005509915
0.03252973,8.053335251,6.562252738,0.015871851,5.81585403,0.014143852,0.418189801,0.507111944,0.453340514,4.391864147,0.00730262
0.027511389,7.746321564,6.604528658,0.032867089,5.784347505,0.007757804,0.407204293,0.499022541,0.457114142,4.52579714,0.008232868
0.025705321,7.7787344,6.925973856,0.01750463,5.690367027,0.010633929,0.38113092,0.504951345,0.456112233,4.443576083,0.010409312
0.028244368,7.916198539,7.397546504,0.017326958,5.429140873,0.009019616,0.396311303,0.395037493,0.49413976,4.540805123,0.009107183
0.044234711,8.150477518,7.373116577,0.016857694,5.454616955,0.010432038,0.380338386,0.502954562,0.453059421,4.420127681,0.004675862
0.028887102,8.81953746,7.345633839,0.016519157,5.488369739,0.01028681,0.398841598,0.50116951,0.467821346,4.508489646,0.008494627
0.025264465,8.958336496,7.460199217,0.022346201,5.108128884,0.010243571,0.389126617,0.456384085,0.451806464,4.371169447,0.007955286
0.02659657,8.94277227,7.323642434,0.018326238,5.102708819,0.0141857,0.394074779,0.50318975,0.453734695,4.405856745,0.00914346
0.045243738,9.053132248,7.33489231,0.016607225,5.052031819,0.014682834,0.378779271,0.466845211,0.450417877,4.421311982,0.008540549
0.023233509,8.863397909,7.306443755,0.02145051,5.071143,0.015312092,0.395263065,0.503112197,0.45656424,4.448688241,0.007063072
0.027991444,8.743971898,6.891944901,0.024104461,5.111886571,0.015728018,0.397995116,0.508659578,0.453931312,4.443168254,0.00706233
0.025858343,8.281135773,6.457757562,0.017132934,5.2777776,0.018124061,0.393233651,0.448475705,0.45204076,4.415377617,0.008525206
0.038457397,7.736402061,6.370894059,0.016614898,5.459840961,0.008826652,0.384026121,0.500404914,0.458682556,4.415768034,0.004587357
0.027370833,7.768590337,6.417072322,0.016655609,5.960073175,0.009854,0.332600234,0.473843241,0.452626715,4.364001719,0.008142016
0.028232893,7.831034823,6.503287685,0.016113153,5.85872666,0.010265875,0.372068164,0.497438906,0.460099861,4.509294332,0.010013666
0.026704435,7.921112206,6.610659708,0.017324553,5.840615776,0.010806741,0.344354019,0.474645655,0.453399692,3.965102305,0.013269799
0.036198181,8.404578433,6.940172478,0.016652282,5.898993608,0.012072623,0.37117658,0.501513345,0.456359125,3.931533742,0.009578243
0.029493519,8.976463338,7.365307338,0.025893227,5.94332927,0.014286542,0.386514561,0.486293596,0.451293851,3.853307934,0.004817599
0.026683562,9.060124257,7.387055204,0.019460893,5.816226923,0.010307521,0.388981622,0.506665526,0.456071124,3.841921795,0.009201107
0.025656384,8.920638353,7.695514173,0.017736736,5.800885168,0.00887644,0.399738921,0.502106333,0.453170103,3.857683992,0.009256895
0.027159166,8.899369627,7.372620146,0.017972712,6.000104583,0.01135649,0.388320255,0.507101331,0.459938885,4.047039438,0.004523044
0.035386233,8.86953337,7.315110261,0.016991911,6.412669084,0.01683246,0.398532208,0.46910266,0.462315936,3.951357678,0.004672017
0.029121818,8.272048059,7.330237036,0.01279962,5.76107044,0.015694153,0.374474413,0.493985159,0.458141783,3.988313099,0.008478165
0.026468779,8.801830706,7.144404478,0.018369467,5.428973561,0.016184993,0.403145044,0.474927579,0.460002612,3.952517235,0.008565836
0.025676572,7.963061078,6.781992744,0.024120734,5.219995175,0.010918599,0.388776325,0.496749057,0.453067121,4.15203409,0.004642153
0.03163637,7.92232953,6.403563088,0.025158581,5.189573753,0.010501448,0.40084632,0.474537928,0.45716158,4.252577808,0.008578408
0.026828385,7.944003334,6.403366554,0.018945955,5.200909879,0.011839466,0.396024548,0.49813504,0.452046722,4.475455684,0.00453738
0.042767852,8.648680411,6.465003189,0.019615513,5.259864301,0.012569444,0.373030975,0.471047212,0.455762097,4.52923934,0.00454106
0.026394271,8.979716744,6.475214471,0.017901581,5.226367685,0.010300157,0.390559891,0.502511678,0.457036286,4.530596422,0.008983172
0.025845675,8.961462172,6.556919719,0.015132502,5.460446755,0.010505533,0.362050389,0.502659538,0.456647395,4.507314835,0.012526865
0.025451488,9.054031431,7.054423629,0.017298253,5.824826553,0.013503347,0.372848694,0.501155724,0.453317385,4.484923675,0.010970818
0.037661898,9.240705699,7.414963016,0.026755362,6.008008114,0.017640538,0.350552447,0.44221589,0.457177576,4.563903178,0.0085334
0.027208077,8.662440601,7.478277999,0.023062978,6.073337486,0.012264893,0.370525863,0.497611301,0.455977067,4.453527628,0.010116481
0.025406315,7.885012264,7.347970726,0.018960355,5.966167945,0.016761943,0.39498565,0.497735114,0.455421886,4.588326142,0.008175064
0.025860191,7.736910621,7.252497073,0.017071675,5.97087893,0.011049216,0.389021901,0.453492824,0.451537179,4.477282703,0.00857771
0.038108039,7.75874752,7.304371061,0.017452586,6.713239473,0.009982214,0.374283269,0.503155291,0.453153473,4.436893536,0.008664412
0.026342789,7.978012778,7.278573478,0.015623124,6.029150027,0.01002979,0.388244367,0.497335729,0.455885667,4.419336496,0.008568733
0.025039087,8.125461506,7.037210174,0.017214789,6.000901416,0.008570987,0.389597384,0.514613707,0.450577795,4.408464508,0.004730315
0.027562264,8.62348358,6.569603868,0.015721573,6.011164844,0.007902365,0.388320958,0.430893911,0.453535595,4.07352693,0.009070229
0.028467838,9.080832875,6.367721317,0.026312876,5.93959314,0.009522488,0.374131875,0.503613204,0.450805092,3.928157753,0.008174966
0.030500514,8.947961021,6.460804545,0.02186835,5.817088326,0.010054623,0.406904188,0.501278755,0.540853,3.86341028,0.008230879
0.034081034,8.9314741,6.450006794,0.017253392,5.447128756,0.017899657,0.352903314,0.50738183,0.498761154,3.855801739,0.009971172
0.025770514,8.94923121,7.144492872,0.019860026,5.267461878,0.019831784,0.368353818,0.499944562,0.470263231,3.884632521,0.007821788
0.025938557,8.687353897,6.843602162,0.016520946,5.18477873,0.0107753,0.346742198,0.501693992,0.498889719,3.873482754,0.008135997
0.026371863,7.972536288,7.472654224,0.016906422,5.193603862,0.010494119,0.372439521,0.507520205,0.55135334,3.879986267,0.008459594
0.042811616,7.739886209,7.402283315,0.016607712,5.220985474,0.009936139,0.350640987,0.505300375,0.43948442,4.171681872,0.008501469
0.026919902,7.907826773,7.450613988,0.016806564,5.232265365,0.010011911,0.373408544,0.506651728,0.455017712,3.985293232,0.004573418
0.030176977,7.799310002,7.36381939,0.023214872,5.370849606,0.010082016,0.348995864,0.504065531,0.451714899,3.992371208,0.009033139
0.025739516,7.884189971,7.349908415,0.021194972,5.40878598,0.012117776,0.370996141,0.472597579,0.467758048,4.083389196,0.012473097
0.031359945,8.839996905,7.42496639,0.017421375,5.631552774,0.006123215,0.340332998,0.504697195,0.469229701,4.353880274,0.008861689
0.032637325,8.980366645,7.310516125,0.012851845,6.003698076,0.007964729,0.378941831,0.502284696,0.475202537,4.495597318,0.009164219
0.027869707,8.922142232,7.028890668,0.013295116,6.136916427,0.010182214,0.336274675,0.448709576,0.547556046,4.46036766,0.00806389
0.0257252,8.906008437,6.512956553,0.013264747,6.014207914,0.022455058,0.371839952,0.493460887,0.474273404,4.483506776,0.009872999
0.031705087,9.155531214,6.414262086,0.016668924,6.096838076,0.009805119,0.346882937,0.469202649,0.471042051,4.424388378,0.008517006
0.036100163,9.074616512,6.581015452,0.023915362,5.977738292,0.013255852,0.373998805,0.4978249,0.47110531,4.709643891,0.00597235
0.027109854,8.704058178,6.410174336,0.02250273,5.970998549,0.015073264,0.344013748,0.501365476,0.466239865,4.440654531,0.00465169
0.02607594,8.22191302,6.41247285,0.020196804,5.970789475,0.00964436,0.372257743,0.498579766,0.472188286,4.416370232,0.004668513
0.026405258,7.888059274,6.490336174,0.01699869,5.984862086,0.010079371,0.344633724,0.507262106,0.471508755,4.415581932,0.008616273
0.038696597,8.180196004,6.932554539,0.013256154,5.845907558,0.010578472,0.386520554,0.504528999,0.478883714,4.424144191,0.007968639
0.02882282,7.909580681,7.665845201,0.011706127,5.714823163,0.007345074,0.352406176,0.500320203,0.481416674,4.521472228,0.016354025
0.026294095,8.933532683,7.45148429,0.017636737,5.461889874,0.010132157,0.374510887,0.500653607,0.478172335,4.456332286,0.012924625
0.024269551,8.963616232,7.4551518,0.016647086,5.209565116,0.011551308,0.360422984,0.498904059,0.532612798,4.365834215,0.029055312
0.026340051,8.95930045,7.386446011,0.01206628,5.233786453,0.010298663,0.368857835,0.498685247,0.496389291,4.326354871,0.007350152
0.035410345,9.015705776,7.340557421,0.015249171,5.318344082,0.013760975,0.335316262,0.486043544,0.49459207,4.17369739,0.01017727
0.027162747,8.926324984,7.291638963,0.021202795,5.237737899,0.006076946,0.371506369,0.494739088,0.57320996,3.982489062,0.008748605
0.02278095,8.821526242,7.426144667,0.018133448,5.500261654,0.010090641,0.340770414,0.481600027,0.493760668,3.896108545,0.009548378
0.026199191,8.643407322,7.095915812,0.017160881,5.947509384,0.010907243,0.375811909,0.398834674,0.497250715,3.874959494,0.009575709
0.027193301,8.014274838,6.777281547,0.011498887,6.006138366,0.010198597,0.345081731,0.50047055,0.497963686,3.851613108,0.008557252
0.041557056,8.050635672,6.400882076,0.019778647,6.007317977,0.01000638,0.371369184,0.501805372,0.506312643,3.876104559,0.008507489
0.024690798,7.793177844,6.661684407,0.016942908,6.10650926,0.011193743,0.346242875,0.500432358,0.506100343,3.865177992,0.008558093
0.025986757,7.846270541,6.519632859,0.021117553,6.029910408,0.014119687,0.36484405,0.441376109,0.514225119,3.871803395,0.008508114
0.025675824,7.971751577,6.482110295,0.016888385,5.995584474,0.010088722,0.343808123,0.502716942,0.591365051,3.873068789,0.004574907
0.023438013,8.697464545,6.562988282,0.019898663,5.96899337,0.011180708,0.36894845,0.516162452,0.604593697,3.917503152,0.004522211
0.031646345,8.972651072,6.833479848,0.018823782,5.969632325,0.010644826,0.368330729,0.514331111,0.518714993,4.092082626,0.009184076
0.025237715,9.104109704,7.364493222,0.015858268,6.033882193,0.010093491,0.362097427,0.55546387,0.525309146,4.381849207,0.016361575
0.026664837,8.955792592,7.449196552,0.016516238,5.805851895,0.014513782,0.392762213,0.528874571,0.522646227,4.419153842,0.012529806
0.034071226,8.91058036,7.366033112,0.013259206,5.610203534,0.014461897,0.370296043,0.505582856,0.529009743,4.459691166,0.009265922
0.036315395,8.764356497,7.331440603,0.016622048,5.27788736,0.016053105,0.338155926,0.399329086,0.523530222,4.405703292,0.010623607
0.026228508,8.35331381,7.351627916,0.027864949,5.186435652,0.006859056,0.371723574,0.496834972,0.533777618,4.455377941,0.008522355
0.025038004,7.732408434,7.361801952,0.023833824,5.206551538,0.012215009,0.389438541,0.505314331,0.536075232,4.478793807,0.004763257
0.026145513,7.744697279,7.310320366,0.01778199,5.239074498,0.009989948,0.367693028,0.49752917,0.53363871,4.475274122,0.004575103
0.034651973,7.981740725,7.013530703,0.016674834,5.200131413,0.010798004,0.371192712,0.48697737,0.532886072,4.561052744,0.008314061
